y,x1,x2,x3,x4
1,3798.13,3800.06,3797.97,3799.66
0,3799.88,3800.84,3799.56,3799.97
0,3800.22,3801.13,3799.5,3799.66
1,3799.84,3800.59,3799,3799.13
1,3799.28,3800.28,3799.19,3799.84
0,3799.75,3800.22,3799.34,3799.97
1,3799.94,3800.38,3798.66,3798.69
1,3798.91,3800.28,3798.69,3799.72
1,3799.84,3800.84,3799.72,3800
0,3800.13,3801.75,3799.88,3801.28
0,3801.25,3801.78,3799.78,3800.13
0,3802.66,3803.28,3798,3798.69
0,3798.81,3799.59,3795.41,3795.53
0,3795.16,3795.56,3793.53,3793.94
1,3793.5,3794.06,3792.72,3793.78
1,3793.91,3795.81,3793.75,3795.31
1,3795.5,3798.59,3795.47,3798.41
1,3797.91,3800.38,3797.44,3800.22
0,3800.44,3801.5,3800.28,3801.25
1,3800.91,3800.91,3798.38,3800.22
1,3799.94,3805,3799.94,3804.88
0,3804.97,3807.91,3804.97,3807.03
0,3807.31,3807.31,3804.56,3804.72
1,3804.66,3804.75,3803.91,3804.25
0,3804.22,3806.34,3804.03,3806.09
0,3805.81,3805.81,3803.91,3804
0,3803.84,3803.84,3801.31,3801.31
1,3801.22,3801.22,3794.34,3794.5
1,3794.84,3798.28,3793.81,3798.28
1,3798.13,3801.34,3798.13,3801.03
0,3800.84,3802.03,3800.63,3801.63
1,3801.34,3801.88,3796.34,3796.34
0,3796.56,3799.22,3796.38,3798.41
1,3798.47,3798.59,3795.41,3795.72
1,3795.53,3798.22,3795.38,3798.22
1,3798.56,3799.56,3798.44,3798.66
0,3798.63,3800.72,3798.25,3800.56
0,3800.44,3800.91,3800,3800.25
1,3800.09,3800.31,3799.44,3799.75
1,3799.84,3800.09,3799.41,3800.06
0,3800.03,3802.06,3800,3801.91
1,3802.25,3802.53,3801.16,3801.41
1,3801.34,3804.28,3801.22,3804.19
1,3804.16,3806.5,3804.16,3806.34
0,3806.31,3807.94,3806.13,3807.16
1,3807.19,3807.44,3803.19,3804.31
1,3804.41,3806.69,3804.31,3806.69
1,3806.41,3807.63,3806.22,3807.38
0,3807.59,3808.94,3807.41,3808.66
1,3808.38,3808.59,3807.5,3807.97
0,3808,3809.44,3808,3809.13
1,3808.91,3809.16,3808.28,3808.78
0,3808.69,3809.47,3808.06,3809.34
0,3809.25,3809.34,3807.56,3807.56
1,3807.63,3807.63,3806.13,3806.13
1,3805.94,3806.91,3805.31,3806.78
0,3806.84,3807.81,3806.56,3807.28
0,3807.16,3807.69,3806.63,3806.75
0,3806.41,3807.22,3805.88,3805.91
1,3805.59,3805.72,3803.28,3804.81
0,3804.69,3806.38,3804.41,3805.38
0,3805.53,3805.56,3804.81,3805.34
1,3805.06,3805.56,3804.97,3805.28
1,3805.22,3806.41,3804.88,3805.38
1,3805.34,3807.75,3805.34,3807.75
1,3807.97,3808.31,3807.5,3808.09
1,3808.06,3808.88,3808.06,3808.53
1,3808.59,3810.09,3808.44,3809.59
0,3809.5,3810.28,3809.22,3809.72
1,3809.66,3809.94,3809.16,3809.59
0,3809.53,3809.91,3809.16,3809.84
0,3809.91,3809.91,3808.72,3808.72
1,3808.56,3808.63,3806.84,3807.13
1,3807.19,3809.31,3806.75,3809.09
1,3809.03,3809.5,3808.88,3809.13
0,3809.25,3810.44,3809.06,3810.25
0,3810.34,3810.81,3809.22,3809.31
1,3809.19,3809.34,3808.78,3809.06
0,3808.88,3809.63,3808.88,3809.47
0,3809.56,3809.69,3808.94,3808.97
1,3808.84,3809.34,3808.66,3808.69
0,3808.75,3809.09,3808.44,3808.81
0,3808.59,3808.72,3807.94,3808.03
0,3807.94,3808.03,3806.59,3806.59
1,3806.56,3806.78,3805.53,3806.25
0,3806.19,3807.13,3806.16,3806.91
1,3807,3807.5,3806.22,3806.22
0,3805.97,3806.63,3805.34,3806.28
0,3806.09,3806.25,3804.69,3804.69
1,3804.72,3804.72,3803.25,3804.16
1,3804.38,3804.75,3803.78,3804.59
0,3804.5,3806.16,3804.5,3806.09
0,3805.91,3806,3804.75,3805.47
0,3805.5,3805.56,3803.91,3804.22
0,3803.84,3804.34,3802.88,3803.19
0,3803.25,3803.53,3802.44,3803
0,3802.97,3803.53,3802.47,3802.53
1,3802.38,3802.63,3801.06,3801.47
1,3801.09,3802.5,3801.09,3802.25
1,3802.5,3803.06,3802.19,3802.41
0,3802.19,3804,3802.19,3803.75
1,3803.44,3803.44,3801.78,3801.88
1,3801.69,3803.16,3801.69,3802.66
1,3802.56,3803.41,3802.44,3802.81
1,3802.88,3804.66,3802.63,3804.16
0,3804.06,3806.03,3803.97,3806
1,3805.97,3806.28,3805.06,3805.13
0,3805.03,3806.09,3805.03,3805.97
0,3805.84,3805.94,3803.59,3803.59
0,3803.28,3803.81,3802.56,3802.63
1,3802.53,3802.53,3800.59,3801.31
0,3801.22,3802.72,3801.13,3802.22
0,3802.16,3802.16,3798.88,3798.97
1,3798.94,3798.94,3793.47,3794.44
1,3794.5,3796.41,3794.47,3796.28
1,3796.16,3797.25,3795.97,3797.22
0,3797.16,3797.94,3797.09,3797.81
0,3797.78,3798.03,3796.44,3796.59
0,3796.63,3796.63,3795.53,3796.34
0,3796.13,3796.69,3795.47,3795.59
0,3795.47,3795.84,3794.84,3794.97
0,3794.69,3795.16,3793.66,3793.66
1,3793.38,3793.94,3793.34,3793.56
1,3793.38,3796.13,3793.38,3796.03
0,3795.78,3797.47,3795.53,3797.41
0,3797.44,3798.09,3796.38,3797.13
0,3797.19,3797.56,3796.75,3796.94
0,3796.75,3796.88,3795.72,3795.78
0,3795.66,3796.19,3795.38,3795.41
1,3795.13,3795.66,3793.63,3793.81
1,3793.56,3795.34,3793.56,3795.06
1,3795,3796.91,3795,3796.69
1,3797.25,3797.69,3796.97,3796.97
1,3797.06,3797.88,3796.84,3797.38
1,3797.41,3798.06,3797.41,3798
1,3797.91,3799.38,3797.66,3799
1,3799.03,3800.44,3798.28,3800.38
0,3801.09,3801.81,3800.84,3800.94
1,3800.84,3801.47,3800.66,3800.78
0,3800.75,3801.53,3800.75,3801.28
1,3801.69,3801.69,3800,3800.06
0,3799.97,3800.38,3799.5,3800.09
1,3799.69,3800.56,3799.69,3799.78
1,3799.47,3800.34,3799.47,3800.28
0,3800.31,3801.28,3800.31,3801.28
1,3800.88,3801.56,3800.69,3800.88
0,3800.5,3801.47,3800.5,3801.06
0,3800.88,3801.72,3800.63,3801.06
1,3801.09,3801.72,3800.47,3800.59
1,3800.66,3801.31,3800.34,3801.19
0,3801.25,3801.84,3800.81,3801.75
0,3801.69,3802.09,3801.13,3801.59
1,3801.25,3801.63,3800.63,3800.94
0,3800.78,3801.38,3800.63,3801.06
0,3801.03,3801.44,3799.75,3799.75
1,3800.34,3800.34,3797.91,3798.84
0,3798.63,3799.47,3798.44,3799.44
0,3799.25,3800.09,3799.09,3799.31
0,3799.28,3799.59,3798.28,3798.78
0,3798.97,3799.88,3798.41,3798.69
1,3798.81,3799.31,3797.38,3797.81
0,3797.75,3799.28,3797.75,3798.66
1,3798.84,3799.09,3797.88,3798.25
1,3798.34,3799.34,3798.25,3799.31
1,3799.38,3800.72,3799.38,3800.47
1,3800.34,3801.28,3800.25,3801.09
1,3800.91,3801.69,3799.72,3801.31
0,3801.19,3802.31,3801.19,3802.16
0,3802,3802.47,3801.13,3802.16
1,3802.19,3802.72,3801.38,3801.44
0,3801.41,3802.34,3801.41,3801.5
0,3801.34,3801.5,3800,3800.31
1,3800.09,3800.41,3799.25,3799.72
1,3799.53,3800.41,3799.25,3799.84
1,3799.72,3801.66,3799.72,3801.31
0,3801.34,3802.38,3801.19,3802.25
0,3802.28,3802.91,3802.03,3802.25
0,3802.31,3802.81,3801.88,3801.97
0,3801.94,3802.53,3800.84,3801.03
0,3800.91,3801.72,3798.34,3799.59
0,3799.5,3800.22,3799.5,3799.56
1,3799.5,3800.25,3799.38,3799.56
1,3799.38,3800.03,3799.16,3800.03
0,3800.06,3800.69,3800.06,3800.69
1,3800.56,3801.31,3800.44,3800.5
0,3800.47,3801.44,3800.47,3801.13
1,3801.19,3801.69,3800.63,3800.88
0,3800.81,3801.75,3800.81,3801.41
0,3801.91,3801.91,3800.34,3800.41
0,3800.31,3800.88,3799.47,3799.47
1,3799.59,3800.13,3797.91,3797.91
1,3797.88,3798.69,3797.88,3798.5
0,3798.31,3800.44,3798.31,3800.44
0,3800.38,3801.09,3799.97,3800.22
1,3800.16,3800.88,3799.69,3799.78
1,3799.84,3800.72,3799.84,3800.47
1,3800.31,3802.22,3800.28,3801.41
1,3801.38,3802.97,3801.31,3802.81
0,3802.78,3803.94,3802.78,3803.84
1,3803.59,3804.34,3803.38,3803.38
0,3803.25,3804.59,3803.13,3804.5
1,3804.47,3805.28,3803.72,3803.75
0,3803.69,3804.59,3803.63,3804.16
1,3804.03,3804.75,3803.72,3803.72
0,3803.78,3804.53,3803.56,3803.78
1,3803.72,3804.03,3803.38,3803.47
1,3803.13,3804.28,3803.13,3804.28
1,3804.19,3804.91,3804.19,3804.81
1,3804.69,3805.47,3804.69,3805.25
0,3805.28,3806.03,3805.28,3805.72
1,3805.66,3806.16,3804.75,3805
1,3805.5,3805.5,3804.69,3805.22
1,3805.72,3807.94,3805.66,3807.63
0,3807.53,3808.06,3807.34,3807.88
0,3807.69,3808.47,3806.66,3806.84
1,3806.53,3807.66,3806.53,3806.81
0,3806.72,3807.72,3806.72,3807.16
0,3807.13,3807.88,3806.69,3806.75
0,3806.56,3807.22,3805.88,3805.88
1,3805.78,3806.53,3805.75,3805.75
0,3806.53,3806.91,3806.06,3806.66
0,3806.44,3807.22,3805.84,3806.38
0,3806.34,3806.38,3805.34,3805.78
1,3805.63,3806.38,3804.44,3804.69
0,3804.5,3805.44,3804.5,3804.81
0,3804.5,3805.38,3803.88,3804.78
1,3804.94,3805.28,3804.53,3804.66
1,3804.63,3807.53,3804.63,3805.31
0,3805.16,3806.06,3804.66,3805.75
0,3805.63,3806.13,3804.97,3805.16
0,3805.06,3805.72,3805.06,3805.09
0,3805.22,3805.31,3804.22,3804.22
0,3804.25,3804.88,3803.59,3803.63
0,3803.53,3804.06,3802.88,3803.44
1,3803.5,3804,3803.19,3803.19
0,3804.19,3804.19,3803.63,3804.13
0,3803.97,3804.69,3803.66,3803.91
0,3803.94,3804.09,3803.28,3803.72
0,3803.5,3804.06,3802.41,3802.75
0,3802.66,3803.47,3802.19,3802.22
0,3801.91,3802.47,3801.19,3801.5
1,3801.38,3802.19,3800.38,3801.47
0,3801.25,3802.03,3800.31,3801.81
0,3801.75,3802.31,3801.25,3801.25
0,3801.44,3802.28,3800.41,3800.44
0,3800.5,3801.22,3800.41,3800.41
0,3800.38,3801,3799.78,3799.91
0,3799.88,3800.66,3798.88,3798.88
0,3798.69,3799.13,3798.03,3798.03
1,3797.78,3798.53,3797.28,3797.38
1,3797.31,3799.25,3797.31,3799.22
1,3799.31,3801.53,3799.13,3800.22
1,3800.34,3801.22,3800.34,3801.19
1,3801.31,3802.94,3801.31,3802.94
0,3802.63,3803.75,3802.63,3803.47
1,3803.25,3804.09,3802.63,3802.72
1,3802.28,3803.22,3802.28,3802.91
1,3802.84,3803.88,3802.63,3803.81
1,3803.63,3804.47,3803.44,3804.16
1,3804.06,3804.91,3803.97,3804.91
0,3804.78,3806.47,3804.41,3806.22
0,3806.19,3806.56,3805.19,3805.34
1,3805.03,3805.91,3804.72,3805.16
1,3805.56,3806.59,3805.56,3806.03
1,3806.09,3807.03,3805.91,3806.06
0,3806.09,3808,3806.09,3807.94
1,3807.91,3808.28,3805.06,3805.59
0,3805.5,3806,3805.16,3805.63
0,3805.59,3806,3804.75,3804.81
1,3804.78,3805.16,3803.31,3803.59
1,3803.53,3805.66,3803.53,3805.31
1,3805.28,3806.69,3805.28,3805.69
0,3805.81,3806.78,3805.78,3806.03
0,3805.97,3806.53,3802.84,3803.09
0,3803.06,3803.88,3801.16,3801.72
1,3801.44,3802.56,3798.94,3799.06
1,3799.13,3801.38,3799,3801.09
1,3800.88,3803.06,3800.88,3802.66
1,3802.63,3804.88,3802.63,3804.38
1,3803.91,3805.44,3803.78,3805.44
0,3805.63,3806.59,3805.63,3805.72
1,3806.63,3806.75,3804.16,3804.16
1,3803.97,3806.25,3803.53,3805.97
0,3805.88,3806.91,3805.88,3806.81
1,3806.66,3807.28,3806.22,3806.56
0,3806.41,3807.47,3806.41,3807.03
1,3806.97,3807.69,3806,3806.06
0,3806.16,3807.09,3805.72,3806.13
1,3806.06,3806.84,3805.25,3805.38
1,3805.13,3806.41,3804.75,3806.16
0,3806.06,3808.56,3805.94,3808.31
0,3808.41,3808.59,3807,3807.19
0,3807.16,3807.94,3806.22,3806.56
0,3805.97,3807.03,3805.28,3805.66
1,3805.69,3806.34,3804.22,3804.59
0,3804.66,3805.69,3803.38,3805.28
1,3805.19,3807,3804.78,3805.06
0,3804.69,3806.16,3804.69,3806.16
0,3806.19,3806.19,3804.84,3805.03
1,3805,3806.41,3803.25,3803.5
1,3803.94,3804.97,3803.31,3804.19
1,3804.78,3805.41,3803.78,3805.03
1,3804.81,3805.81,3804.81,3805.13
0,3805.09,3806.06,3804.44,3805.16
1,3805.03,3805.53,3802.53,3803.16
0,3803.06,3805.06,3802.56,3804.63
0,3804.78,3805.53,3803.84,3804
1,3804.03,3804.59,3803.03,3803.53
1,3803.63,3805.22,3803.56,3805.13
0,3805.25,3806,3804.88,3805.63
1,3805.59,3806.13,3803.22,3803.63
0,3803.56,3804.81,3803.25,3804.81
0,3805,3805.81,3803.56,3803.81
1,3803.84,3804.56,3802.63,3803.19
1,3802.91,3804.34,3802.91,3803.91
1,3803.78,3804.69,3803.69,3804.66
1,3804.53,3806.16,3804.53,3804.78
0,3805,3806,3804.47,3805.41
1,3805.03,3805.88,3802.66,3805.03
1,3804.34,3806.16,3804.34,3806.16
0,3805.88,3806.81,3805.41,3806.44
1,3806.38,3806.5,3804.5,3804.69
1,3804.72,3806.5,3804.66,3805.38
1,3805.41,3806.41,3804.63,3805.69
1,3806.13,3807.31,3805.5,3807.16
1,3807.03,3808.28,3806.91,3808.22
0,3808.25,3810.38,3808.25,3810.28
0,3810.41,3811.16,3809.97,3810.09
0,3810.03,3810.13,3809.53,3809.59
0,3809.66,3809.75,3808.41,3808.97
0,3808.84,3808.94,3807.19,3808.5
0,3808.47,3809.09,3807.56,3807.81
1,3807.75,3808.97,3807.5,3807.5
0,3807.63,3808.19,3807.31,3808.06
0,3808,3808.91,3807.47,3807.53
1,3807.69,3807.81,3806.66,3806.88
0,3807.03,3808.34,3806.88,3807.25
1,3807.34,3807.81,3806.19,3806.72
0,3806.59,3808.16,3806.59,3806.88
0,3806.81,3807.38,3806.47,3806.59
1,3806.72,3807.31,3806.44,3806.47
0,3806.56,3807.22,3805.97,3807.09
0,3807.16,3807.16,3806.03,3806.78
0,3806.75,3807.09,3806.22,3806.69
0,3806.81,3806.97,3803.91,3804.13
0,3803.94,3804,3800.75,3800.75
0,3800.72,3800.72,3793.88,3794.25
1,3794.47,3794.47,3792.63,3793.81
1,3794.16,3795.13,3792.09,3795.13
0,3795.06,3798.63,3794.81,3798.47
1,3798.19,3798.59,3795.31,3796.06
1,3795.84,3798.06,3795.84,3797.94
1,3798.13,3799.56,3798.13,3798.34
0,3798.25,3798.84,3797.13,3798.75
1,3798.78,3799.34,3797.13,3798.19
1,3798.13,3798.72,3797.94,3798.56
1,3798.44,3799.66,3798.44,3799.09
1,3799.28,3801.25,3799.22,3799.53
1,3799.09,3802.28,3799.09,3801.94
0,3802.06,3802.84,3801.91,3802.69
0,3802.59,3803.84,3802.25,3802.31
1,3802.53,3803.19,3802.25,3802.28
1,3802.44,3803.13,3802.06,3803.03
1,3803.06,3805.06,3803.06,3804.94
0,3804.97,3806.44,3804.97,3806.13
1,3806.03,3806.53,3805.59,3805.59
1,3805.5,3807.47,3805.28,3807.44
1,3807.59,3808.09,3807.13,3807.69
1,3807.44,3808.56,3807.44,3808.22
0,3808.25,3808.75,3808.09,3808.41
0,3808.5,3809,3806.97,3807.06
0,3807,3807.25,3806.06,3806.44
0,3806.13,3806.94,3805.59,3806.03
0,3806.25,3806.81,3805.31,3805.69
1,3805.34,3806.19,3804.88,3805.34
1,3805.41,3808.06,3805.22,3807.97
1,3808.06,3809.88,3808.06,3809.31
0,3809.19,3810.41,3809.19,3809.66
0,3809.56,3809.91,3807.91,3807.91
1,3807.47,3807.94,3806,3806.09
0,3806.06,3806.72,3805.97,3806.72
0,3806.59,3807.34,3806.34,3806.34
0,3806.16,3807,3805.72,3806.06
0,3805.94,3807.22,3805.66,3805.97
0,3806.34,3806.41,3805.22,3805.75
0,3805.47,3805.66,3803.72,3804.63
1,3790.13,3793.91,3782.63,3787.22
1,3787.31,3791.09,3786.31,3790.81
0,3791.13,3793.59,3790.66,3793.59
0,3793.34,3794.22,3792.81,3792.94
0,3792.84,3793.47,3791.69,3791.72
1,3791.44,3791.44,3788.13,3790.72
0,3790.41,3794.28,3790.31,3794.19
1,3794.16,3794.69,3791.28,3791.5
0,3791.59,3793.69,3791.53,3793.31
1,3793.25,3793.63,3791.41,3792
0,3792.13,3793.41,3791.81,3793.41
0,3793.38,3793.56,3790.75,3790.91
0,3790.88,3791.09,3789.81,3790.75
0,3790.94,3791.06,3790.19,3790.59
0,3790.38,3790.59,3789.69,3789.81
0,3789.78,3790.22,3788.56,3788.63
1,3788.78,3788.78,3786.69,3786.84
1,3786.25,3788.13,3785.84,3788.13
1,3787.97,3788.44,3787.22,3788.44
1,3788.47,3789.78,3788.28,3789.78
1,3789.75,3791.47,3789,3791.47
1,3791.53,3792.34,3791.53,3791.91
0,3791.84,3792.53,3791.84,3792.53
0,3792.56,3792.84,3791.69,3792.09
0,3792.16,3792.16,3790.69,3790.97
1,3790.94,3791.09,3790.13,3790.5
0,3790.59,3790.94,3790.28,3790.75
0,3790.72,3790.72,3789.69,3790.03
0,3789.94,3790.5,3789.56,3789.84
0,3789.94,3790.06,3789.22,3789.22
0,3789.25,3789.44,3788.63,3788.94
1,3788.66,3788.75,3786.97,3786.97
1,3787.09,3788.19,3787.09,3787.66
1,3787.53,3788.03,3787.47,3787.78
1,3788.31,3789.91,3788.31,3789.69
1,3789.88,3790.19,3789.41,3790.19
1,3790.13,3790.75,3789.84,3790.69
0,3791.59,3791.88,3791.19,3791.69
0,3791.72,3792.06,3791.41,3791.5
1,3791.56,3791.69,3790.44,3791.06
0,3790.91,3791.47,3790.84,3791.34
1,3791.44,3791.78,3790.38,3790.72
1,3790.78,3792.22,3790.72,3792.22
0,3792.19,3795.97,3792.16,3795.91
1,3796.06,3796.66,3795.06,3795.06
0,3795,3796.5,3794.91,3796.44
1,3796.41,3796.41,3793.97,3794.22
1,3794.25,3795.38,3794.25,3795.31
1,3795.41,3796.03,3795.19,3796
0,3796.03,3796.53,3795.91,3796.47
0,3796.34,3796.5,3795.5,3796.06
0,3796,3796.78,3795.06,3795.22
0,3795.19,3795.34,3793.59,3793.84
0,3794,3794.03,3792.28,3792.28
1,3792.31,3792.31,3791.19,3791.97
0,3791.94,3793.31,3791.34,3792.81
0,3792.88,3792.91,3791.78,3791.84
1,3791.88,3792.22,3790.94,3791.13
0,3791.25,3792.31,3791.19,3791.59
0,3791.34,3791.44,3790.72,3791.03
0,3791,3791.13,3789.88,3790.22
0,3790.34,3790.34,3789.47,3789.56
1,3789.44,3789.56,3789.13,3789.38
1,3789.31,3790.31,3789.22,3790.22
1,3790.25,3790.66,3790.13,3790.25
1,3790.16,3791.16,3789.84,3790.91
0,3790.84,3791.66,3790.81,3791.19
0,3791.13,3791.22,3790.22,3790.81
1,3790.47,3790.84,3790.31,3790.72
0,3790.81,3791.69,3790.63,3791.53
1,3791.66,3791.78,3790.91,3791.25
1,3791.16,3791.91,3791,3791.63
1,3791.66,3791.94,3791.41,3791.72
1,3791.84,3792.44,3791.72,3792.34
1,3792.44,3793.13,3792.31,3793.06
0,3793,3793.56,3792.72,3793.47
1,3793.31,3793.34,3792.72,3793.28
0,3793.31,3794.25,3793.13,3794.25
0,3794.19,3794.53,3793.22,3793.53
0,3793.31,3793.47,3792.81,3792.88
1,3792.78,3792.91,3792.31,3792.78
1,3792.94,3794.44,3792.94,3794.44
0,3794.47,3795.25,3794.44,3795
0,3794.91,3795.34,3792.84,3793.06
0,3793.09,3793.13,3792.56,3792.63
0,3792.78,3792.78,3791.44,3791.44
1,3791.59,3791.59,3790.84,3790.94
0,3790.91,3791.53,3790.56,3791.47
1,3791.5,3791.5,3790.78,3791.47
0,3791.5,3791.5,3791.13,3791.5
0,3791.47,3791.59,3791.19,3791.47
1,3791.25,3791.5,3790.16,3790.41
0,3790.34,3791.28,3789.81,3790.88
0,3790.81,3791,3790.47,3790.5
1,3790.63,3790.75,3789.81,3790
1,3789.97,3790.09,3789.59,3790.09
0,3789.91,3790.75,3789.91,3790.66
0,3790.56,3790.72,3789.91,3789.97
0,3790,3790.16,3789.59,3789.94
1,3789.91,3790.06,3789.5,3789.84
0,3789.94,3790.63,3789.78,3790.56
0,3790.66,3791.06,3789.94,3790.06
1,3790.19,3790.38,3789.44,3790
0,3789.84,3791.44,3789.84,3791.22
1,3791.34,3791.56,3790.47,3790.75
0,3790.69,3791.56,3790.69,3791.25
0,3791.16,3791.34,3789.69,3789.69
1,3789.25,3789.25,3787.78,3787.81
1,3787.69,3788.5,3787.5,3788.41
0,3788.19,3789.84,3788.19,3789.84
1,3789.88,3790.09,3788.03,3788.44
0,3788.31,3789,3788.28,3788.69
1,3788.72,3788.94,3787.78,3787.88
1,3788,3789.72,3787.81,3789.72
1,3789.84,3790.09,3789.25,3789.97
0,3790.03,3790.06,3789.66,3790
0,3789.97,3789.97,3788.69,3788.69
0,3788.72,3789,3788.5,3788.69
1,3788.84,3789,3788.06,3788.13
0,3788.19,3789.06,3787.81,3788.97
1,3788.94,3789.44,3788.59,3788.91
0,3788.97,3790,3788.88,3789.91
0,3789.75,3790.09,3789.41,3789.69
0,3789.59,3789.66,3788.75,3789.31
1,3789.28,3789.44,3788.63,3789.03
0,3789.13,3789.22,3788.63,3789.13
0,3789.06,3789.34,3788.47,3788.53
1,3788.44,3788.75,3786.34,3786.38
1,3786.25,3786.59,3785.81,3786.41
0,3786.53,3786.94,3786.41,3786.53
0,3786.44,3786.75,3785.94,3786.22
1,3786.16,3786.44,3785.72,3786.19
0,3786.22,3786.72,3786.16,3786.72
1,3786.66,3787.06,3786.31,3786.47
1,3786.5,3787.03,3786.31,3786.69
1,3786.72,3787.22,3786.63,3787.03
1,3787.06,3787.56,3786.97,3787.44
1,3787.38,3787.75,3787.06,3787.72
1,3787.75,3788.25,3787.34,3788.22
1,3788.19,3788.78,3788.19,3788.53
1,3788.5,3788.81,3788.03,3788.75
0,3788.72,3789.22,3788.44,3788.84
0,3788.94,3789.06,3787.84,3787.91
1,3787.78,3787.88,3787.19,3787.72
0,3787.75,3788.16,3787.47,3788.13
0,3788.09,3788.13,3787.56,3787.94
0,3788.06,3788.16,3787.13,3787.19
1,3787.22,3787.31,3786.25,3786.38
0,3786.47,3786.63,3786.25,3786.5
1,3786.47,3786.47,3786,3786
0,3786.03,3786.31,3785.88,3786.06
1,3786.09,3786.09,3785.53,3785.97
1,3786,3786.47,3785.88,3786.44
1,3786.47,3786.94,3786.38,3786.84
1,3786.81,3786.94,3786.31,3786.94
0,3786.84,3787.63,3786.78,3787.63
0,3787.59,3787.78,3787.06,3787.28
0,3787.25,3787.28,3786.41,3786.56
0,3786.41,3786.69,3786.09,3786.44
0,3786.28,3786.28,3785.66,3785.81
1,3785.94,3786.19,3785.09,3785.31
0,3785.5,3785.81,3785.22,3785.56
0,3785.72,3785.81,3784.41,3784.41
0,3784.47,3784.47,3782.28,3782.53
0,3782.41,3783.06,3782.09,3782.09
1,3781,3781,3778.78,3778.97
1,3779.31,3780.75,3778.69,3780.66
0,3780.72,3782.09,3780.72,3782.09
0,3782.06,3782.66,3781.63,3782.09
1,3782.22,3783.13,3780.97,3780.97
1,3780.91,3782.22,3780.16,3782.22
0,3782.13,3782.91,3781.94,3782.47
0,3782.5,3782.75,3781.31,3781.5
1,3781.53,3782.38,3781.31,3781.5
1,3781.59,3782.81,3781.56,3782.25
0,3782.19,3783.22,3782.09,3783.03
0,3782.97,3783.28,3782.41,3782.59
0,3782.56,3782.78,3782.13,3782.5
0,3782.53,3782.69,3781.97,3781.97
0,3782.06,3782.09,3779.75,3779.78
0,3779.75,3779.91,3778.5,3778.72
0,3778.78,3778.84,3777,3777.38
1,3777.31,3777.34,3776.25,3776.91
1,3776.94,3777.16,3776.16,3776.97
1,3777.03,3777.72,3776.41,3777.5
0,3777.59,3778.03,3777.19,3778.03
0,3778.19,3778.53,3777.84,3778.03
0,3778.09,3778.38,3777.84,3778
0,3778.03,3778.19,3776.13,3777.16
1,3777.13,3777.16,3775.78,3776.38
1,3776.5,3776.75,3775.97,3776.5
0,3776.69,3778.19,3776.41,3777.75
0,3777.81,3778.03,3776.38,3776.53
0,3776.78,3776.94,3775.75,3776.13
1,3776.19,3776.41,3775.63,3775.75
1,3775.56,3776.5,3775.56,3776.38
0,3776.34,3776.81,3775.72,3776.44
1,3776.53,3776.59,3775.78,3776.06
0,3776.03,3776.31,3775.81,3776.19
1,3776.09,3776.38,3775.91,3776.09
1,3776.22,3776.53,3776.16,3776.44
1,3776.28,3777.75,3776.28,3777.75
1,3777.72,3778.16,3777.41,3778.03
1,3778.16,3778.38,3777.94,3778.16
1,3778.19,3778.5,3777.81,3778.5
0,3778.53,3778.69,3777.78,3778.53
0,3778.5,3778.63,3777.75,3778.16
0,3778.13,3778.19,3776.78,3777.06
1,3777.03,3777.03,3772.03,3772.41
1,3772.5,3773.38,3772,3772.94
1,3772.84,3773.91,3772.78,3773.75
0,3773.72,3774.47,3773.47,3774.47
0,3774.41,3774.59,3773.38,3773.44
0,3773.47,3773.47,3771.84,3771.84
0,3771.81,3772.09,3771.16,3771.53
1,3771.47,3771.56,3770.66,3771
0,3770.91,3772,3770.88,3771.97
1,3771.94,3772.31,3771.34,3771.75
0,3771.63,3773.41,3771.56,3773.19
0,3773.28,3773.69,3772.75,3773.09
0,3773.03,3773.06,3772.25,3772.41
0,3772.44,3772.47,3771.75,3772.13
0,3772,3772.06,3769.47,3769.47
1,3769.56,3769.56,3767.25,3767.47
1,3767.44,3768.22,3767.34,3767.91
1,3768,3768.63,3767.69,3768.34
1,3768.41,3768.81,3768.16,3768.81
0,3768.94,3769.19,3768.59,3769.13
0,3769.09,3769.91,3768.91,3769.06
1,3769.16,3769.28,3768.5,3768.81
0,3768.97,3769.25,3768.84,3769.06
0,3769.19,3769.22,3768.69,3768.91
1,3768.75,3768.75,3768.09,3768.69
0,3768.84,3769.19,3768.47,3769.03
0,3768.84,3769.09,3768.38,3769.03
0,3769,3769.16,3768,3768.13
0,3768.06,3768.16,3767.47,3768
1,3767.97,3767.97,3767.09,3767.28
0,3767.34,3767.91,3767.06,3767.66
0,3767.59,3767.69,3766.53,3766.88
1,3766.78,3766.97,3765.72,3765.94
0,3766.09,3766.22,3765.16,3766.06
0,3766,3766.16,3765.66,3765.78
1,3765.59,3765.97,3765.34,3765.66
1,3765.59,3767.31,3765.25,3767.25
0,3767.16,3768.66,3767.13,3768.66
1,3768.56,3768.69,3767.84,3768.06
1,3768.13,3769.53,3767.94,3769.53
0,3769.59,3771.22,3769.59,3771.22
0,3771.34,3771.59,3771.09,3771.16
0,3771.19,3771.22,3769.78,3770
1,3770.03,3770.34,3769.44,3769.59
0,3769.69,3770,3768.47,3769.69
1,3769.63,3769.66,3768.53,3768.97
1,3768.94,3769.63,3768.75,3769.22
1,3769.16,3770,3768.78,3770
1,3770.28,3771.03,3770.09,3770.88
